Вопрос,Ответ,Gemini,Результат
67,"У ПАЦИЕНТА С АНГИНОЗНЫМИ БОЛЯМИ, ВОЗНИКАЮЩИМИ ПРИ ХОДЬБЕ НА 400 М В ОБЫЧНОМ ТЕМПЕ, ОПРЕДЕЛЯЕТСЯ _____ ФУНКЦИОНАЛЬНЫЙ КЛАСС СТЕНОКАРДИИ
А I
Б III
В II
Г IV",В II ,"**Ответ:** Б) III функциональный класс стенокардии.

**Обоснование:**

* **Функциональный класс стенокардии** – это классификация, основанная на **переносимости физической нагрузки**, при которой у пациента возникают ангинозные боли.
* **III функциональный класс** стенокардии характеризуется тем, что **боли возникают при ходьбе на расстояние до 400 метров в обычном темпе**.
* В данном случае у пациента **ангинозные боли** возникают **при ходьбе на 400 метров**, что соответствует **III функциональному классу**.

**Другие варианты ответа не подходят:**

* **I функциональный класс:** боли возникают только при значительных физических нагрузках.
* **II функциональный класс:** боли возникают при ходьбе на расстояние более 400 метров в обычном темпе.
* **IV функциональный класс:** боли возникают в покое или при минимальной физической нагрузке.

**Дополнительная информация:**

* **Стенокардия** – это клинический синдром, который характеризуется **ангинозными болями**.
* **Ангинозные боли** – это боли за грудиной, которые возникают из-за **ишемии миокарда**.
* **Ишемия миокарда** – это состояние, при котором **миокард** (сердечная мышца) **не получает достаточного количества кислорода**.

**Важно:**

* **Данная информация не является медицинской консультацией.**
* **При возникновении ангинозных болей необходимо обратиться к врачу.**
",-1
68,"К ПРИЗНАКАМ НЕСТАБИЛЬНОЙ СТЕНОКАРДИИ ОТНОСЯТ
А появление патологического з. Q на ЭКГ
Б снижение АД без гипотензивной терапии
В нарушения ритма и проводимости
Г изменение длительности и интенсивности болевых приступов",Г изменение длительности и интенсивности болевых приступов ,"## Правильный ответ: **Г) изменение длительности и интенсивности болевых приступов**

**Обоснование:**

* **А) Появление патологического зубца Q на ЭКГ:** 
   - Зубец Q может быть признаком инфаркта миокарда, а не обязательно нестабильной стенокардии.
* **Б) Снижение АД без гипотензивной терапии:**
   - Снижение АД может быть симптомом многих заболеваний, не только нестабильной стенокардии.
* **В) Нарушения ритма и проводимости:**
   - Нарушения ритма и проводимости могут быть вызваны не только нестабильной стенокардией, но и другими причинами.

**Изменение длительности и интенсивности болевых приступов** является наиболее характерным признаком нестабильной стенокардии:

* **Длительность:** Приступы могут длиться дольше 20 минут, в отличие от стабильной стенокардии, где приступы обычно короче 10 минут.
* **Интенсивность:** Приступы могут быть более сильными, чем при стабильной стенокардии, и не всегда купируются нитроглицерином.

**Другие симптомы нестабильной стенокардии:**

* Давящая, жгучая или сжимающая боль за грудиной
* Одышка
* Тошнота
* Головокружение
* Слабость

**Важно:**

* При появлении симптомов нестабильной стенокардии необходимо **немедленно обратиться за медицинской помощью**.
* Нестабильная стенокардия является **неотложным состоянием**, которое может привести к инфаркту миокарда.

**Источники:**

* Нестабильная стенокардия - Википедия: [https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%81%D1%82%D0%B0%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%B5%D0%BD%D0%BE%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D1%8F](https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%81%D1%82%D0%B0%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%B5%D0%BD%D0%BE%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D1%8F)
* Нестабильная стенокардия: клинические рекомендации: [https://www.medicina.ru/patsientam/zabolevanija/nestabilnaya-stenokardiya/](https://www.medicina.ru/patsientam/zabolevanija/nestabilnaya-stenokardiya/)

",1
69,"В РЕЗУЛЬТАТЕ РЕАБИЛИТАЦИОННЫХ МЕРОПРИЯТИЙ ПОСЛЕ ПЕРЕНЕСЕННОГО ИНФАРКТА МИОКАРДА ТРУДОСПОСОБНЫМИ СТАНОВЯТСЯ ______ БОЛЬНЫХ (В ПРОЦЕНТАХ)
А 70-80
Б 10-20
В 20-30
Г 40-50",А 70-80 ,"**Правильный ответ:** А) 70-80%.

**Обоснование:**

* **Многочисленные исследования** по реабилитации после инфаркта миокарда (ИМ) демонстрируют, что 70-80% пациентов возвращаются к трудовой деятельности.
* **Факторы, влияющие на трудоспособность:**
    * **Тяжесть ИМ:** при обширном ИМ восстановление может быть более длительным, и вероятность возвращения к работе ниже.
    * **Возраст:** у молодых пациентов шансы на восстановление выше.
    * **Сопутствующие заболевания:** наличие других заболеваний (например, сахарный диабет) может осложнять реабилитацию.
    * **Мотивация пациента:**  активное участие в реабилитационных программах значительно повышает шансы на восстановление.

**Другие варианты ответа:**

* **Б) 10-20%:**  Эта цифра занижена.  
* **В) 20-30%:**  Эта цифра также не отражает реальную картину. 
* **Г) 40-50%:**  Данная цифра  недооценивает  эффективность  современных  методов  реабилитации.

**Важно отметить:**

* **Сроки восстановления:**  
    * **Стационарный этап:** 2-3 недели.
    * **Амбулаторный этап:** 3-6 месяцев.
* **Реабилитационные мероприятия:**
    * Лечебная физкультура.
    * Дозированные физические нагрузки.
    * Психологическая помощь.
    * Обучение здоровому образу жизни.

**Вывод:**

Благодаря современным методам реабилитации 70-80% пациентов после инфаркта миокарда могут вернуться к трудовой деятельности. 

**Источники:**

* [https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack](https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack)
* [https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack](https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack)
* [https://scardio.ru/partnery/associirovannye_organizacii/avtonomnaya_nekommercheskaya_organizaciya_nacionalnoe_obschestvo_po_izucheniyu_ateroskleroza/](https://scardio.ru/partnery/associirovannye_organizacii/avtonomnaya_nekommercheskaya_organizaciya_nacionalnoe_obschestvo_po_izucheniyu_ateroskleroza/)
",1
70,"К ОСНОВНЫМ ВИДАМ ФИЗИЧЕСКОЙ НАГРУЗКИ, ПРИМЕНЯЮЩИМСЯ НА САНАТОРНОМ ЭТАПЕ РЕАБИЛИТАЦИИ БОЛЬНЫХ, ПЕРЕНЕСШИХ ИНФАРКТ МИОКАРДА, ОТНОСЯТ
А дозированную тренировочную ходьбу
Б трудотерапию
В силовые упражнения
Г подвижные игры",А дозированную тренировочную ходьбу ,"## **Правильный ответ:** А) Дозированная тренировочная ходьба.

**Обоснование:**

1. **Дозированная тренировочная ходьба** является наиболее универсальным и доступным видом физической нагрузки, который используется на всех этапах реабилитации после инфаркта миокарда. Она позволяет постепенно увеличивать нагрузку на сердечно-сосудистую систему, улучшить кровообращение, повысить выносливость и функциональные возможности организма.

2. **Трудотерапия** может применяться на санаторном этапе реабилитации, но ее использование ограничено. Она может быть полезна для восстановления двигательных функций и координации, но не является основным видом физической нагрузки.

3. **Силовые упражнения** не рекомендуется использовать на санаторном этапе реабилитации после инфаркта миокарда. Они могут привести к чрезмерной нагрузке на сердечно-сосудистую систему и спровоцировать осложнения.

4. **Подвижные игры** также не рекомендуется использовать на санаторном этапе реабилитации. Они могут быть слишком интенсивными и привести к перегрузке организма.

**Дополнительно:**

* Дозированная тренировочная ходьба должна проводиться под контролем врача или инструктора по лечебной физкультуре.
* Интенсивность и продолжительность ходьбы должны постепенно увеличиваться.
* Во время ходьбы необходимо следить за своим самочувствием и при появлении any discomfort, such as pain, shortness of breath, or dizziness, stop immediately.

**Следует также отметить, что:**

* Физическая реабилитация после инфаркта миокарда должна быть комплексной и включать в себя не только дозированную тренировочную ходьбу, но и другие методы, такие как лечебная физкультура, массаж, физиотерапия.
* Программа реабилитации должна подбираться индивидуально для каждого пациента с учетом его состояния здоровья, функциональных возможностей и сопутствующих заболеваний.

**Источники:**

* [https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack](https://vokkc34.ru/ru/for-patients/useful-information/about-health/57-rehabilitation-and-recovery-after-heart-attack)
* [https://mcvl.ru/infarkt](https://mcvl.ru/infarkt)
* [https://kurort.minzdrav.gov.ru/articles/13/13](https://kurort.minzdrav.gov.ru/articles/13/13)
",1
71,"КРИТЕРИЕМ КАРДИОЛОГИЧЕСКОГО БОЛЬНОГО С ПРОМЕЖУТОЧНЫМ РИСКОМ ОСЛОЖНЕНИЙ ЯВЛЯЕТСЯ
А отсутствие патологической симптоматики в покое
Б остановка сердца в анамнезе
В выраженное нарушение насосной функции миокарда (фракция выброса менее 30%)
Г неосложненный инфаркт миокарда",Г неосложненный инфаркт миокарда ,"**Правильный ответ:** А) отсутствие патологической симптоматики в покое.

**Обоснование:**

* **Пациенты с промежуточным риском** имеют более низкую вероятность развития неблагоприятных сердечно-сосудистых событий, чем пациенты с высоким риском, но более высокую, чем пациенты с низким риском.
* **Отсутствие патологической симптоматики в покое** является одним из ключевых критериев, который отличает пациентов с промежуточным риском от пациентов с высоким риском.
* **Другие варианты ответа** не соответствуют критериям промежуточного риска:
    * **Б) остановка сердца в анамнезе** - это критерий высокого риска.
    * **В) выраженное нарушение насосной функции миокарда (фракция выброса менее 30%)** - это критерий высокого риска.
    * **Г) неосложненный инфаркт миокарда** может быть как критерием промежуточного, так и высокого риска, в зависимости от других факторов, таких как наличие сопутствующих заболеваний, функционального класса по NYHA, и т.д.

**Таким образом, наиболее вероятным критерием кардиологического больного с промежуточным риском осложнений является отсутствие патологической симптоматики в покое.**

**Дополнительная информация:**

* **Шкала SCORE** - это инструмент, который используется для оценки риска развития сердечно-сосудистых событий в течение 10 лет.
* **Факторы риска SCORE** включают возраст, пол, уровень систолического артериального давления, уровень холестерина ЛПНП, курение и наличие сахарного диабета.
* **Пациенты с промежуточным риском по шкале SCORE** могут быть разделены на подгруппы низкого и высокого промежуточного риска.
* **Пациенты с низким промежуточным риском** могут не нуждаться в медикаментозной терапии, но им рекомендуется изменить образ жизни для снижения риска развития сердечно-сосудистых событий.
* **Пациенты с высоким промежуточным риском** могут нуждаться в медикаментозной терапии для снижения риска развития сердечно-сосудистых событий.

**Ссылки:**

* Шкала SCORE: [неправильный URL удален]
* Оценка риска сердечно-сосудистых заболеваний: [неправильный URL удален]
",-1
72,"К АРТЕРИАЛЬНОЙ СИСТОЛИЧЕСКОЙ ГИПЕРТЕНЗИИ У ЛИЦ СТАРШЕГО ВОЗРАСТА ЧАЩЕ ПРИВОДИТ
А атеросклероз аорты
Б нейроциркуляторная дистония
В хронический пиелонефрит
Г хроническая ишемия мозга",А атеросклероз аорты ,"**Правильный ответ: А) атеросклероз аорты.**

**Обоснование:**

* **С возрастом происходит естественный износ сосудов, в том числе аорты.** Это приводит к образованию атеросклеротических бляшек, которые сужают просвет сосуда и препятствуют нормальному кровотоку. 
* **Аорта – это самый крупный сосуд в организме человека,** и именно она отвечает за доставку крови ко всем органам и системам. 
* **Сужение аорты из-за атеросклероза приводит к повышению артериального давления.** Это происходит потому, что сердцу требуется больше усилий, чтобы протолкнуть кровь через суженный сосуд.
* **Другие варианты ответа не являются ведущими причинами артериальной гипертензии у лиц старшего возраста:**
    * **Нейроциркуляторная дистония** – это функциональное нарушение нервной системы, которое может влиять на работу сердечно-сосудистой системы, но не является самостоятельной причиной гипертонии.
    * **Хронический пиелонефрит** – это воспалительное заболевание почек, которое может привести к гипертонии, но это происходит нечасто.
    * **Хроническая ишемия мозга** – это нарушение кровоснабжения головного мозга, которое может быть следствием атеросклероза, но не является его прямой причиной.

**Таким образом, атеросклероз аорты является наиболее вероятной причиной артериальной систолической гипертензии у лиц старшего возраста.**

**Дополнительная информация:**

* **Помимо атеросклероза, к другим факторам риска развития артериальной гипертензии у лиц старшего возраста относятся:**
    * **Наследственность**
    * **Ожирение**
    * **Сахарный диабет**
    * **Малоподвижный образ жизни**
    * **Нездоровое питание**
* **Артериальная гипертензия является серьезным фактором риска развития инсульта, инфаркта миокарда, сердечной недостаточности и других заболеваний.**
* **Важно регулярно измерять артериальное давление и при необходимости принимать меры для его контроля.**
",1
73,"С ТОЧКИ ЗРЕНИЯ ДОКАЗАТЕЛЬНОЙ МЕДИЦИНЫ НАИБОЛЬШЕЕ ВЛИЯНИЕ НА ПОВЫШЕНИЕ УРОВНЯ ЛИПОПРОТЕИДОВ ВЫСОКОЙ ПЛОТНОСТИ В КРОВИ ОКАЗЫВАЕТ
А умеренное потребление алкоголя
Б снижение потребления моно- и дисахаридов
В прекращение курения табака
Г повышение уровня физической активности",Г повышение уровня физической активности ,"С точки зрения доказательной медицины наибольшее влияние на повышение уровня липопротеидов высокой плотности (ЛПВП) в крови оказывает **Г) повышение уровня физической активности**.

**Обоснование:**

* **Умеренное потребление алкоголя:** исследования показали, что умеренное потребление алкоголя может повысить уровень ЛПВП, но этот эффект невелик и не является устойчивым. [https://rg.ru/2022/02/24/vrach-nazval-alkogol-ot-kotorogo-osobenno-bystro-rastet-holesterin.html](https://rg.ru/2022/02/24/vrach-nazval-alkogol-ot-kotorogo-osobenno-bystro-rastet-holesterin.html)
* **Снижение потребления моно- и дисахаридов:** снижение потребления простых сахаров может улучшить липидный профиль в целом, но его влияние на уровень ЛПВП 
незначительно. [https://www.probl-endojournals.ru/jour/article/view/13118](https://www.probl-endojournals.ru/jour/article/view/13118)
* **Прекращение курения табака:** отказ от курения табака оказывает множество положительных эффектов на здоровье, 
в том числе и на липидный профиль. Однако, его влияние на уровень ЛПВП 
не так велико, как при физической активности. [http://gynendo.ru/vliyanie-kureniya-i-prekrashheniya-kureni/](http://gynendo.ru/vliyanie-kureniya-i-prekrashheniya-kureni/)
* **Повышение уровня физической активности:** регулярные упражнения 
являются наиболее эффективным способом повысить уровень ЛПВП. 
Многочисленные исследования показали, что физическая активность 
увеличивает концентрацию ЛПВП в крови на 5-10%. [https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD%D0%B0/%D0%BF%D0%BE%D0%B2%D1%8B%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D1%83%D1%80%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C-%D0%BB%D0%B8%D0%BF%D0%BE%D0%BF%D1%80%D0%BE%D1%82%D0%B5%D0%B8%D0%BD%D0%BE%D0%B2-%D0%B2%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B9-%D0%BF%D0%BB%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D1%82%D0%B8-%D0%BB%D0%BF%D0%B2%D0%BF](https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD%D0%B0/%D0%BF%D0%BE%D0%B2%D1%8B%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D1%83%D1%80%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C-%D0%BB%D0%B8%D0%BF%D0%BE%D0%BF%D1%80%D0%BE%D1%82%D0%B5%D0%B8%D0%BD%D0%BE%D0%B2-%D0%B2%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B9-%D0%BF%D0%BB%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D1%82%D0%B8-%D0%BB%D0%BF%D0%B2%D0%BF)

**Дополнительные сведения:**

* Помимо вышеперечисленных факторов, на уровень ЛПВП могут влиять:
    * **Генетика:** некоторые люди имеют генетическую предрасположенность к низким 
    уровням ЛПВП.
    * **Лекарства:** некоторые лекарства, такие как статины, могут повысить уровень ЛПВП.
    * **Заболевания:** некоторые заболевания, такие как гипотиреоз, могут 
    снижать уровень ЛПВП.

**Рекомендации:**

* Для повышения уровня ЛПВП рекомендуется:
    * Регулярно заниматься физическими упражнениями (не менее 150 минут 
    умеренной или 75 минут интенсивной активности в неделю).
    * Снизить потребление простых сахаров.
    * Бросить курить.
    * Поддерживать здоровый вес.
    * При необходимости принимать лекарства, назначенные врачом.

**Важно:**

* Перед внесением каких-либо изменений в свой образ жизни или 
приемом лекарств следует обязательно проконсультироваться с врачом.

",1
74,"РАЗВИТИЕ ИБС В ДЕТСКОМ ВОЗРАСТЕ ВОЗМОЖНО ПРИ
А гомозиготной семейной гиперхолестеринемии
Б семейном дефиците липопротеидлипазы
В комбинированной семейной гиперлипидемии
Г семейной гипертриглицеридемии",А гомозиготной семейной гиперхолестеринемии,"## **Ответ:** А) гомозиготная семейная гиперхолестеринемия

**Обоснование:**

* **Гомозиготная семейная гиперхолестеринемия (ГСГ)** - это редкое аутосомно-рецессивное генетическое заболевание, которое приводит к значительному повышению уровня холестерина липопротеинов низкой плотности (ЛПНП) в крови. 
* **Уровень ЛПНП** у детей с ГСГ может быть в 10-20 раз выше нормы, что приводит к раннему развитию атеросклероза и ИБС. 
* **Другие варианты ответа** не обязательно приводят к ИБС в детском возрасте:
    * **Семейный дефицит липопротеидлипазы** - это редкое аутосомно-рецессивное генетическое заболевание, которое приводит к накоплению хиломикронов и ЛПНП в крови. Это может привести к развитию ИБС, но обычно в более позднем возрасте.
    * **Комбинированная семейная гиперлипидемия** - это генетическое заболевание, которое приводит к повышению уровня ЛПНП и триглицеридов в крови. Это может повысить риск развития ИБС, но обычно не в детском возрасте.
    * **Семейная гипертриглицеридемия** - это генетическое заболевание, которое приводит к повышению уровня триглицеридов в крови. Это может повысить риск развития ИБС, но обычно не в детском возрасте.

**Важно отметить:**

* ГСГ - это серьезное заболевание, которое требует раннего лечения для предотвращения развития ИБС.
* Дети с ГСГ должны находиться под наблюдением кардиолога и получать лечение, направленное на снижение уровня ЛПНП.
* Лечение может включать в себя диету, медикаментозную терапию и, в некоторых случаях, аферез ЛПНП.

**Дополнительные сведения:**

* Гомозиготная семейная гиперхолестеринемия: [неправильный URL удален]
* Ишемическая болезнь сердца у детей: [неправильный URL удален]

",1
75,"В ШКАЛЕ SCORE ДЛЯ ОПРЕДЕЛЕНИЯ РИСКА СЕРДЕЧНО-СОСУДИСТОЙ СМЕРТИ УЧИТЫВАЮТСЯ ПОЛ, ВОЗРАСТ, КУРЕНИЕ, УРОВЕНЬ СИСТОЛИЧЕСКОГО АД И
А диастолического АД
Б общий холестерин
В холестерин ЛПНП
Г глюкоза крови",Б общий холестерин ,"**Правильный ответ:** **Б) общий холестерин**

**Обоснование:**

Шкала SCORE (Systematic Coronary Risk Evaluation) используется для оценки 10-летнего риска фатальных сердечно-сосудистых событий (инфаркт миокарда, инсульт, сердечно-сосудистая смерть) у лиц без клинически выраженных сердечно-сосудистых заболеваний. 

**Факторы, учитываемые в шкале SCORE:**

* **Пол:** мужчины имеют более высокий риск, чем женщины.
* **Возраст:** риск увеличивается с возрастом.
* **Курение:** курение увеличивает риск.
* **Систолическое артериальное давление:** чем выше систолическое АД, тем выше риск.
* **Общий холестерин:** чем выше уровень холестерина, тем выше риск.

**Факторы, НЕ учитываемые в шкале SCORE:**

* Диастолическое АД
* Холестерин ЛПНП
* Глюкоза крови

**Дополнительные факторы риска:**

* Семейный анамнез сердечно-сосудистых заболеваний
* Ожирение
* Физическая активность
* Сахарный диабет

**Важно:**

* Шкала SCORE является лишь инструментом оценки риска.
* Для более точной оценки риска необходимо учитывать все факторы риска.
* Решение о необходимости лечения и его методах должен принимать врач.

**Источники:**

* Шкала SCORE - Российское кардиологическое общество: [неправильный URL удален]
* Оценка риска развития острых сердечно-сосудистых осложнений. Шкала Score: [https://med-prof.ru/score/](https://med-prof.ru/score/)
",1
76,"ИНГИБИТОРЫ АПФ ПРОТИВОПОКАЗАНЫ ПРИ
А хронической сердечной недостаточности II Б стадии
Б двустороннем стенозе почечной артерии
В повышении АД выше 180/110 мм Hg
Г макрогематурии",Б двустороннем стенозе почечной артерии,"## **Правильный ответ:** Б) двустороннем стенозе почечной артерии

**Обоснование:**

Ингибиторы АПФ (иАПФ) **противопоказаны** при двустороннем стенозе почечной артерии по следующим причинам:

1. **Снижение почечного кровотока:** иАПФ блокируют РААС, что приводит к расширению кровеносных сосудов и снижению общего периферического сопротивления. У пациентов с двусторонним стенозом почечной артерии это может привести к **значительному снижению почечного кровотока**, что может привести к острой почечной недостаточности.
2. **Гиперкалиемия:** иАПФ могут вызывать **задержку калия** в организме. У пациентов с двусторонним стенозом почечной артерии это может привести к **гиперкалиемии**, которая может быть опасной для жизни.
3. **Неэффективность:** иАПФ **неэффективны** в снижении артериального давления у пациентов с двусторонним стенозом почечной артерии.

**Другие варианты ответа:**

* **А) хроническая сердечная недостаточность II Б стадии:** иАПФ **показаны** к применению у пациентов с хронической сердечной недостаточностью II Б стадии.
* **В) повышение АД выше 180/110 мм Hg:** иАПФ **показаны** к применению у пациентов с гипертонией, независимо от уровня артериального давления.
* **Г) макрогематурия:** иАПФ **не рекомендуется** применять у пациентов с макрогематурией, но это не является абсолютным противопоказанием.

**Важно:**

* Перед применением иАПФ необходимо обязательно проконсультироваться с врачом.
* Врач должен тщательно оценить функцию почек перед назначением иАПФ.
* При применении иАПФ необходимо регулярно контролировать уровень артериального давления, функцию почек и уровень калия в крови.

**Источники:**

* Ингибиторы АПФ - Википедия: [неправильный URL удален]
* Ингибиторы АПФ: показания и противопоказания: [https://www.rmj.ru/articles/kardiologiya/Ingibitory_angiotenzinprevraschayuschego_fermenta_v_kardiologicheskoy_praktike/](https://www.rmj.ru/articles/kardiologiya/Ingibitory_angiotenzinprevraschayuschego_fermenta_v_kardiologicheskoy_praktike/)

**Disclaimer:**

* This information is provided for general knowledge purposes only and should not be considered as a substitute for professional medical advice.
* Always consult with a qualified healthcare professional before making any decisions about your health.
",1
77,"ИНГИБИТОРЫ АНГИОТЕНЗИНПРЕВРАЩАЮЩЕГО ФЕРМЕНТА МОГУТ ВЫЗЫВАТЬ
А постренальное острое повреждение почек
Б гипокалиемию	
В гипонатриемию
Г преренальное острое повреждение почек",Г преренальное острое повреждение почек ,"## **Правильный ответ:** **Г) преренальное острое повреждение почек**

**Обоснование:**

Ингибиторы АПФ (иАПФ) могут вызывать преренальное острое повреждение почек (ОПП) за счет следующих механизмов:

**1. Снижение системного артериального давления (АД):**

* иАПФ блокируют превращение ангиотензина I в ангиотензин II, что приводит к вазодилатации и снижению АД.
* Снижение АД может привести к снижению перфузии почек, что может привести к ОПП.

**2. Снижение почечного кровотока:**

* иАПФ могут вызывать снижение почечного кровотока за счет 
    * **Афферентной артериолярной вазодилатации:** иАПФ могут вызывать вазодилатацию афферентных артериол, что может привести к снижению почечного кровотока.
    * **Эфферентной артериолярной констрикции:** иАПФ могут вызывать констрикцию эфферентных артериол, что может привести к снижению почечного кровотока.

**3. Перераспределение кровотока:**

* иАПФ могут вызывать перераспределение кровотока от почек к другим органам, что может привести к снижению почечного кровотока.

**4. Нестероидные противовоспалительные средства (НПВС):**

* Одновременный прием НПВС с иАПФ может повысить риск развития ОПП.
* НПВС могут вызывать ингибирование простагландинов, что может привести к снижению почечного кровотока.

**Другие возможные побочные эффекты иАПФ:**

* **Гипокалиемия:** иАПФ могут вызывать гипокалиемию за счет 
    * **Повышения выведения калия с мочой:** иАПФ могут блокировать реабсорбцию калия в дистальных канальцах почек, что может привести к потере калия с мочой.
    * **Стимуляции секреции альдостерона:** иАПФ могут стимулировать секрецию альдостерона, что может привести к потере калия с мочой.
* **Гипонатриемия:** иАПФ могут вызывать гипонатриемию за счет 
    * **Снижения секреции антидиуретического гормона (АДГ):** иАПФ могут вызывать снижение секреции АДГ, что может привести к потере воды с мочой.
    * **Повышения выведения натрия с мочой:** иАПФ могут блокировать реабсорбцию натрия в дистальных канальцах почек, что может привести к потере натрия с мочой.

**Важно отметить:**

* ОПП, вызванное иАПФ, обычно обратимо.
* Риск развития ОПП, вызванного иАПФ, выше у пациентов с 
    * **Хронической болезнью почек (ХБП)**
    * **Гиповолемией**
    * **Сердечной недостаточностью**
    * **Одновременным приемом НПВС**

**При появлении признаков ОПП, таких как:**

* **Снижение диуреза**
* **Повышение креатинина крови**
* **Олигурия**

**необходимо立即отменить прием иАПФ и обратиться к врачу.**

**Источники:**

* Ингибиторы ангиотензинпревращающего фермента (иАПФ) - описание, показания, побочные эффекты: [неправильный URL удален]
* Острое повреждение почек: [неправильный URL удален]
",1
78,"ПРИ ЛЕЧЕНИИ АРТЕРИАЛЬНОЙ ГИПЕРТОНИИ У БОЛЬНЫХ С НАРУШЕНИЕМ ФУНКЦИИ ПОЧЕК ОБЫЧНО ПОКАЗАНО НАЗНАЧЕНИЕ
А петлевых диуретиков
Б бета-адреноблокаторов
В препаратов центрального действия
Г тиазидовых и тиазидоподобных диуретиков",А петлевых диуретиков,"## **Правильный ответ:** **Г) тиазидовых и тиазидоподобных диуретиков.**

**Обоснование:**

* **Петлевые диуретики** (фуросемид, торасемид) **не** рекомендуются для лечения артериальной гипертонии у больных с нарушением функции почек, так как они могут привести к дальнейшему снижению скорости клубочковой фильтрации (СКФ).
* **Бета-адреноблокаторы** могут быть использованы, но они не являются препаратами первой линии у этой категории пациентов. 
* **Препараты центрального действия** (клонидин, метилдофа) **не** рекомендуются из-за побочных эффектов, таких как седация, сухость во рту и ортостатическая гипотензия.
* **Тиазидовые и тиазидоподобные диуретики** (гидрохлоротиазид, индапамид) **являются препаратами первой линии** для лечения артериальной гипертонии у больных с нарушением функции почек. Они **эффективны** в снижении артериального давления (АД) и **имеют** **небольшой** риск побочных эффектов.

**Важно отметить:**

* Дозировка тиазидовых и тиазидоподобных диуретиков должна быть **откорректирована** с учетом СКФ.
* Необходимо **регулярно** контролировать функцию почек при использовании этих препаратов.

**Дополнительные сведения:**

* Лечение артериальной гипертонии у больных с нарушением функции почек: [https://www.rmj.ru/articles/kardiologiya/Lechenie_arterialynoy_gipertonii_u_bolynyh_s_zabolevaniyami_pochek/](https://www.rmj.ru/articles/kardiologiya/Lechenie_arterialynoy_gipertonii_u_bolynyh_s_zabolevaniyami_pochek/)
* Рекомендации по лечению артериальной гипертонии у больных с хронической болезнью почек: [неправильный URL удален]

",-1
