Вопрос,Ответ,Gemini,Результат
67,"ПОСЛЕ ПЕРЕНЕСЕННОГО ОСТРОГО ПЕРИКАРДИТА НА ЭКГ МОЖЕТ ДЛИТЕЛЬНО НАБЛЮДАТЬСЯ:
А снижение сегмента ST в левых грудных отведениях V1-5
Б отрицательный зубец T в ряде отведений
В подъем сегмента ST в правых грудных отведениях
Г атрио-вентрикулярная блокада II-III степени
",Б отрицательный зубец T в ряде отведений,"## **Правильный ответ:** Б) отрицательный зубец T в ряде отведений

**Обоснование:**

* **Снижение сегмента ST в левых грудных отведениях V1-5:** 
    - Может наблюдаться при остром перикардите, но обычно нормализуется в течение нескольких дней или недель после стихания воспалительного процесса.
* **Подъем сегмента ST в правых грудных отведениях:** 
    - Характерен для острого инфаркта миокарда, а не для перикардита.
* **Атриовентрикулярная блокада II-III степени:** 
    - Серьезное нарушение проводимости, встречающееся при различных заболеваниях, но не является специфическим для перикардита.

**Отрицательный зубец T** в ряде отведений является наиболее типичным ЭКГ-признаком перенесенного острого перикардита. Он может сохраняться в течение нескольких недель или месяцев после стихания воспалительного процесса. 

**Дополнительные ЭКГ-признаки, которые могут наблюдаться после перенесенного острого перикардита:**

* **Патологические изменения зубца Q:** 
    - Могут указывать на инфаркт миокарда, который иногда может развиваться как осложнение перикардита.
* **Нарушения ритма и проводимости:** 
    - Например, синусовая тахикардия, предсердная или желудочковая экстрасистолия.

**Важно:**

* ЭКГ-изменения после перенесенного острого перикардита не всегда специфичны и могут быть вызваны другими заболеваниями.
* Для постановки окончательного диагноза необходимо сопоставить ЭКГ-данные с другими клиническими и лабораторными исследованиями.

**Рекомендуется:**

* При наличии ЭКГ-изменений после перенесенного острого перикардита необходимо обратиться к врачу для консультации.

**Источники:**

* ЭКГ при миокардите - Кафедра внутрішньої медицини ОНМедУ: [https://therapy.odmu.edu.ua/ru/ecg-online-course/myocarditis-ecg](https://therapy.odmu.edu.ua/ru/ecg-online-course/myocarditis-ecg)
* Прогноз и профилактика острого перикардита: [неправильный URL удален]
",1
68,"КЛИНИЧЕСКИМ СИМПТОМОМ У БОЛЬНЫХ ЭКССУДАТИВНЫМ ПЕРИКАРДИТОМ БЕЗ ТАМПОНАДЫ ЯВЛЯЕТСЯ:
А ЧСС более 100 в минуту в покое
Б быстропрогрессирующее падение АД
В наличие тупых, ноющих болей в левой половине грудной клетки
Г ЧДД более 20 в минуту в покое
","В наличие тупых, ноющих болей в левой половине грудной клетки","## Правильный ответ: **В - наличие тупых, ноющих болей в левой половине грудной клетки**

**Обоснование:**

* **ЧСС более 100 в минуту в покое (А)** может быть симптомом многих заболеваний, не только экссудативного перикардита.
* **Быстропрогрессирующее падение АД (Б)** является признаком тампонады сердца, осложнения экссудативного перикардита, а не его первичным симптомом.
* **ЧДД более 20 в минуту в покое (Г)** может быть симптомом одышки, которая встречается при экссудативном перикардите, но не является его специфичным признаком.
* **Наличие тупых, ноющих болей в левой половине грудной клетки (В)** является наиболее характерным симптомом экссудативного перикардита. Эти боли:
    * **Усиливаются** при лежании на спине и при наклоне вперед.
    * **Снижаются** при сидении с наклоном вперед.
    * **Могут** сопровождаться одышкой, кашлем, чувством сдавления в груди.

**Другие симптомы экссудативного перикардита:**

* **Шум трения перикарда:** выслушивается при аускультации, имеет характерный скребущий звук.
* **Лихорадка:** может быть, но не всегда.
* **Увеличение размеров сердца:** может быть выявлено при рентгенографии или ЭХОКГ.

**Диагностика экссудативного перикардита:**

* **ЭХОКГ:** является наиболее информативным методом диагностики, позволяет определить наличие и количество жидкости в перикардиальной полости.
* **Рентгенография грудной клетки:** может показать увеличение размеров сердца.
* **ЭКГ:** может показать изменения, характерные для перикардита.

**Лечение экссудативного перикардита:**

* **Противовоспалительная терапия:** нестероидные противовоспалительные препараты (НПВП), кортикостероиды.
* **Диуретики:** при наличии большого количества жидкости в перикардиальной полости.
* **Перикардиоцентез:** удаление жидкости из перикардиальной полости под контролем ЭХОКГ.

**Важно:**

* При появлении симптомов, характерных для экссудативного перикардита, необходимо срочно обратиться к врачу.
* Экссудативный перикардит может быть опасным для жизни, поэтому важно своевременно начать лечение.
",1
69,"ПРЕДРАСПОЛАГАЮЩИМ К ЭНДОКАРДИТУ ЗАБОЛЕВАНИЕМ ЧАЩЕ ЯВЛЯЕТСЯ:
А дефект межпредсердной перегородки
Б аневризма аорты
В миксоматозная дегенерация створок митрального клапана
Г коарктация аорты
",В миксоматозная дегенерация створок митрального клапана,"## Правильный ответ: В) миксоматозная дегенерация створок митрального клапана.

**Обоснование:**

* **Дефект межпредсердной перегородки (А)** и **коарктация аорты (Г)** могут привести к турбулентному потоку крови, который может повредить эндокардит, но они не являются такими же предрасполагающими факторами, как миксоматозная дегенерация.
* **Аневризма аорты (Б)** может привести к инфицированию эндокарда, но она не является первичным фактором, предрасполагающим к эндокардиту.
* **Миксоматозная дегенерация створок митрального клапана (В)** приводит к утолщению и провисанию створок клапана, что создает карманы с застойной кровью. Эти карманы являются идеальной средой для размножения бактерий, что увеличивает риск развития инфекционного эндокардита.

**Дополнительная информация:**

* Миксоматозная дегенерация чаще встречается у людей старше 65 лет.
* Другие факторы, предрасполагающие к эндокардиту, включают:
    * Протезирование клапанов
    * Внутривенное употребление наркотиков
    * Иммунодефицит

**Источники:**

* Mayo Clinic - Инфекционный эндокардит: [неправильный URL удален]
* UpToDate - Миксоматозная дегенерация митрального клапана: [неправильный URL удален]
",1
70,"БОЛЬШИМ КРИТЕРИЕМ ДИАГНОСТИКИ ИНФЕКЦИОННОГО ЭНДОКАРДИТА ЯВЛЯЕТСЯ ________ РЕЗУЛЬТАТ ПОСЕВА КРОВИ:
А положительный; в обеих пробах, взятых с интервалом 5 минут
Б положительный; в трёх пробах, взятых с интервалом 30 минут между первой и последней
В отрицательный; но высокий титр антител к Brucella
Г положительный; в одной из двух проб, взятых с интервалом более 12 часов
","Б положительный; в трёх пробах, взятых с интервалом 30 минут между первой и последней","## **Ответ:** **Г**

**Обоснование:**

**Большим критерием диагностики инфекционного эндокардита** является:

* **Положительный результат посева крови:**
    * **В одной из двух проб, взятых с интервалом более 12 часов:**
        * Это позволяет исключить контаминацию, которая может быть случайным попаданием бактерий в кровь.
        * Интервал в 12 часов обеспечивает достаточный период времени для роста бактерий в культуре.
    * **Наличие типичных для ИЭ микроорганизмов:**
        * Viridans streptococci
        * Streptococcus gallolyticus (Streptococcus bovis)
        * Staphylococcus aureus
        * Энтерококки внебольничные при отсутствии первичного очага
    * **Постоянно положительные культуры крови:**
        * ≥2 положительных посевов крови из образцов, взятых с интервалом ≥12 часов
        * ≥4 положительных посевов крови из любых образцов

**Другие варианты ответа не являются большими критериями:**

* **А:** Положительный результат в обеих пробах, взятых с интервалом 5 минут, может быть контаминацией.
* **Б:** Три пробы с интервалом 30 минут не дают достаточного времени для исключения контаминации.
* **В:** Отрицательный результат посева крови не исключает ИЭ. Высокий титр антител к Brucella может быть признаком бруцеллеза, а не ИЭ.

**Важно:**

* Для постановки окончательного диагноза необходимо использовать все доступные критерии, а не только один.
* Диагностика ИЭ может быть сложной, поэтому рекомендуется привлекать к работе кардиологов, инфекционистов и других специалистов.

**Источники:**

* Модифицированные критерии Дьюка для диагностики инфекционного эндокардита: [https://clincasequest.org/infective-endocarditis-diagnostic-criteria/](https://clincasequest.org/infective-endocarditis-diagnostic-criteria/)
* Инфекционный эндокардит - Клинические рекомендации: [неправильный URL удален]
",-1
71,"НАИБОЛЕЕ ИНФОРМАТИВНЫМ ИНСТРУМЕНТАЛЬНЫМ МЕТОДОМ ИССЛЕДОВАНИЯ ПРИ ИНФЕКЦИОННОМ ЭНДОКАРДИТЕ ЯВЛЯЕТСЯ:
А трансторакальная эхокардиография
Б чреспищеводная эхокардиография
В магниторезонансная томография сердца
Г рентгенологическое исследование
",Б чреспищеводная эхокардиография,"## Наиболее информативным инструментальным методом исследования при инфекционном эндокардите является:

**Б) Чреспищеводная эхокардиография (ЧПЭХО)**

**Обоснование:**

* ЧПЭХО обеспечивает более высокое разрешение, чем трансторакальная эхокардиография (ТТЭХО), что позволяет лучше визуализировать вегетации на клапанах, а также другие изменения, характерные для инфекционного эндокардита (ИЭ).
* ЧПЭХО позволяет визуализировать структуры сердца, которые плохо видны при ТТЭХО, например, заднюю стенку левого предсердия и аортальный клапан.
* ЧПЭХО может быть использована для оценки функции клапанов, определения размеров полостей сердца и выявления осложнений ИЭ, таких как перикардит и абсцессы.

**Преимущества ЧПЭХО по сравнению с ТТЭХО:**

* **Более высокое разрешение:** ЧПЭХО использует датчик, который находится ближе к сердцу, что позволяет получить более детальное изображение.
* **Лучшая визуализация некоторых структур:** ЧПЭХО позволяет лучше визуализировать заднюю стенку левого предсердия, аортальный клапан и другие структуры, которые плохо видны при ТТЭХО.
* **Возможность оценки функции клапанов:** ЧПЭХО может быть использована для оценки функции клапанов, определения размеров полостей сердца и выявления осложнений ИЭ.

**Недостатки ЧПЭХО:**

* **Инвазивность:** ЧПЭХО является инвазивным методом, так как датчик вводится в пищевод.
* **Дискомфорт:** Процедура ЧПЭХО может быть неприятной для пациента.
* **Стоимость:** ЧПЭХО является более дорогим методом, чем ТТЭХО.

**Другие методы исследования:**

* **Магнитно-резонансная томография (МРТ) сердца:** МРТ может быть использована для диагностики ИЭ, но она менее доступна, чем эхокардиография.
* **Рентгенологическое исследование:** Рентгенологическое исследование может быть использовано для выявления осложнений ИЭ, таких как сердечная недостаточность и легочная гипертензия.

**В заключение:**

ЧПЭХО является наиболее информативным инструментальным методом исследования при ИЭ. Она обеспечивает более высокое разрешение, чем ТТЭХО, что позволяет лучше визуализировать вегетации на клапанах, а также другие изменения, характерные для ИЭ.

**Источники:**

* UpToDate: Infective Endocarditis: [неправильный URL удален]
* Mayo Clinic: Infective Endocarditis: [неправильный URL удален]
",1
72,"ВРЕМЯ АКТИВАЦИИ ЛЕВОГО ПРЕДСЕРДИЯ, ВЫРАЖЕННОЕ В СЕКУНДАХ, В НОРМЕ НЕ ПРЕВЫШАЕТ:
А 0,08
Б 0,06
В 0,1
Г 0,2
","Б 0,06","## **Правильный ответ: Б) 0,06**

**Обоснование:**

* **Время активации левого предсердия (ЛА)** - это период от начала возбуждения ЛА до охвата возбуждением максимального количества его волокон.
* **На электрокардиограмме (ЭКГ)** оно соответствует интервалу от начала зубца Р до его второй вершины.
* **В норме время активации ЛА не превышает 0,06 секунд.**

**Источники:**

* **Электрокардиография: Руководство для врачей**: [неправильный URL удален]
* **Клиническая электрокардиография**: [https://www.orgma.ru/files/VRACHU/kvalifik_tests/func_diag/klin_elect.doc](https://www.orgma.ru/files/VRACHU/kvalifik_tests/func_diag/klin_elect.doc)
* **Нормальная электрокардиограмма**: [https://omnidoctor.ru/upload/iblock/808/808786f50c0e2a347553514d2cdee90d.pdf](https://omnidoctor.ru/upload/iblock/808/808786f50c0e2a347553514d2cdee90d.pdf)

**Другие варианты ответа:**

* **А) 0,08 секунд** - это увеличенное время активации ЛА, которое может быть признаком гипертрофии ЛА.
* **В) 0,1 секунд** - это также увеличенное время активации ЛА.
* **Г) 0,2 секунд** - это значительно увеличенное время активации ЛА, которое может быть признаком серьезных заболеваний сердца.

**Важно:**

* **Данная информация не является медицинской консультацией.**
* **При наличии вопросов о здоровье сердца необходимо обратиться к врачу.**
",1
73,"ПРИ НОРМАЛЬНОМ ПОЛОЖЕНИИ ЭЛЕКТРИЧЕСКОЙ ОСИ СЕРДЦА РЕГИСТРИРУЕТСЯ МАКСИМАЛЬНЫЙ ЗУБЕЦ R В/О ______ ОТВЕДЕНИИ:
А III стандартном
Б I стандартном
В усиленном аVL
Г II
",Г II,"**Правильный ответ:** Б) I стандартном

**Обоснование:**

* При нормальном положении электрической оси сердца (ЭОС) **вектор деполяризации** направлен **слева направо**.
* **I стандартное отведение** (от левой руки к правой) **соответствует этому направлению**.
* **Максимальный зубец R** отражает **наибольшую проекцию вектора деполяризации на ось отведения**.
* **Следовательно, в I стандартном отведении будет регистрироваться максимальный зубец R**.

**Дополнительные сведения:**

* В **III стандартном отведении** вектор деполяризации направлен **направлен в обратном направлении**, поэтому зубец R будет **меньше**.
* В **усиленном aVL отведении** вектор деполяризации направлен **сверху вниз**, поэтому зубец R будет **небольшим**.
* В **II стандартном отведении** вектор деполяризации направлен **под углом к оси отведения**, поэтому зубец R будет **меньше, чем в I отведении**.

**Важно:**

* **Амплитуда зубца R** может меняться в зависимости от **индивидуальных особенностей** человека.
* **Точная интерпретация ЭКГ** должна проводиться **врачом**.
",-1
74,"НАРУШЕНИЯ ГЕМОДИНАМИКИ В МАЛОМ КРУГЕ КРОВООБРАЩЕНИЯ ПРИ ЗАТРУДНИТЕЛЬНОМ ОТТОКЕ ИЗ НЕГО ХАРАКТЕРИЗУЮТСЯ:
А венозным застоем
Б нормальным легочным кровотоком
В гиперволемией
Г гиповолемией
",А венозным застоем,"**Правильный ответ:** А) венозным застоем.

**Обоснование:**

При затруднении оттока крови из малого круга кровообращения происходит ее застой в венах легких. Это приводит к:

* **Повышению давления** в легочных венах, капиллярах и артериях.
* **Транссудации** жидкости из капилляров в интерстициальное пространство и альвеолы, что приводит к отеку легких.
* **Снижению легочного газообмена**, так как эритроциты не могут эффективно забирать кислород из альвеол.
* **Одышке**, цианозу, кашлю с мокротой.

**Другие варианты ответа неверны:**

* **Б) нормальный легочный кровоток:** невозможен при затруднении оттока крови.
* **В) гиперволемия:** увеличение объема крови в малом круге кровообращения.
* **Г) гиповолемия:** уменьшение объема крови в малом круге кровообращения.

**Примеры заболеваний, при которых возникают нарушения гемодинамики в малом круге кровообращения:**

* **Левожелудочковая недостаточность:** при этом сердце не может эффективно перекачивать кровь из малого круга в большой.
* **Митральный стеноз:** сужение митрального клапана, которое препятствует оттоку крови из левого предсердия в левый желудочек.
* **Тромбоэмболия легочной артерии:** закупорка легочной артерии тромбом, что приводит к резкому снижению кровотока в легких.

**Дополнительные сведения:**

* **Гемодинамика** - это раздел физиологии, который изучает движение крови в сосудах.
* **Малый круг кровообращения** - это часть кровеносной системы, которая обеспечивает движение крови от сердца к легким и обратно.

**Источники:**

* Нарушения гемодинамики в малом круге кровообращения: [неправильный URL удален]
* Затруднение оттока крови из малого круга кровообращения: [неправильный URL удален]

",1
75,"АУСКУЛЬТАТИВНЫМ ПРИЗНАКОМ ЛЕГОЧНОЙ ГИПЕРТЕНЗИИ ЯВЛЯЕТСЯ АКЦЕНТ II ТОНА:
А над основанием мечевидного отростка
Б в точке Боткина-Эрба в горизонтальном положении
В на верхушке сердца в положении пациента сидя
Г во 2 межреберье слева от грудины
",Г во 2 межреберье слева от грудины,"## **Правильный ответ:** Г) во 2 межреберье слева от грудины.

**Обоснование:**

* **Легочная артерия** (ЛА) располагается во 2 межреберье слева от грудины. 
* При легочной гипертензии (ЛГ) происходит повышение давления в ЛА, что приводит к акценту (усилению) второго тона (S2) над этой областью.
* **Акцент II тона** при ЛГ обуславливается:
    * Увеличением скорости и интенсивности закрытия клапанов ЛА.
    * Увеличением массы и ригидности створок клапана ЛА.

**Другие варианты ответа не являются верными:**

* **А) над основанием мечевидного отростка:** здесь аускультируется II тон аорты, который не меняется при ЛГ.
* **Б) в точке Боткина-Эрба:** здесь аускультируется III тон сердца, который может быть акцентирован при ЛГ, но не является ее специфическим признаком.
* **В) на верхушке сердца:** здесь аускультируется II тон митрального клапана, который может быть акцентирован при митральном стенозе, но не при ЛГ.

**Дополнительные аускультативные признаки ЛГ:**

* **Шум Грехема-Стилла:** диастолический шум, обусловленный регургитацией на легочном клапане.
* **Пансистолический шум:** шум, обусловленный трикуспидальной регургитацией.
* **Расщепление II тона:** может быть обусловлено дилатацией ЛА.

**Важно отметить:**

* Аускультативные признаки ЛГ не всегда специфичны и могут быть вызваны другими заболеваниями.
* Для точной диагностики ЛГ необходимо использовать другие методы исследования, такие как эхокардиография, катетеризация легочной артерии.

**Источники:**

* Легочная гипертензия - Легочные нарушения - Справочник MSD: [неправильный URL удален]
* Легочная гипертензия | Compendium — справочник лекарственных препаратов: [https://compendium.com.ua/handbooks/nozologia-spravochnik/legochnaya-gipertenziya-2/](https://compendium.com.ua/handbooks/nozologia-spravochnik/legochnaya-gipertenziya-2/)
",1
76,"ПРИ ГИПЕРТРОФИЧЕСКОЙ КАРДИОМИОПАТИИ НА ЭКГ МОГУТ РЕГИСТРИРОВАТЬСЯ:
А диффузные «корытообразные» изменения сегмента ST
Б признаки перегрузки правых камер сердца
В инфарктоподобные изменения
Г низкоамплитудные комплексы QRS
",В инфарктоподобные изменения,"## Правильный ответ: **В) инфарктоподобные изменения**

**Обоснование:**

* При гипертрофической кардиомиопатии (ГКМП) часто наблюдаются изменения на ЭКГ, которые могут имитировать острый инфаркт миокарда.
* **Наиболее характерными ЭКГ-признаками ГКМП являются:**
    * **Глубокие патологические зубцы Q** в отведениях I, aVL, V5 и V6, которые могут быть ошибочно приняты за признаки инфаркта миокарда.
    * **Смещение сегмента ST** книзу (депрессия ST) в отведениях, где регистрируются патологические зубцы Q.
    * **Инверсия зубцов T** в тех же отведениях, что и депрессия ST.
* Эти изменения, в совокупности, могут создавать картину, схожую с ЭКГ при инфаркте миокарда, что и обуславливает термин ""инфарктоподобные изменения"".

**Другие варианты ответа не являются верными:**

* **А) диффузные «корытообразные» изменения сегмента ST:** 
    *  Наблюдаются при **ишемической болезни сердца**, а не при ГКМП.
* **Б) признаки перегрузки правых камер сердца:**
    * Могут встречаться при ГКМП, но не являются ее **специфическими** ЭКГ-признаками.
* **Г) низкоамплитудные комплексы QRS:**
    * Не являются характерными для ГКМП. 

**Важно отметить:**

* **ЭКГ не всегда позволяет definitively** диагностировать ГКМП.
* **Для постановки точного диагноза** необходимо **комплексное обследование**, включающее ЭхоКГ, МРТ, а также другие методы исследования.

**Дополнительные ресурсы:**

* ЭКГ при гипертрофической кардиомиопатии: [неправильный URL удален]
* Дифференциальная диагностика гипертрофической кардиомиопатии и гипертрофий миокарда вторичного происхождения: [https://www.rmj.ru/articles/obshchie-stati/differentsialnaya-diagnostika-gipertroficheskoy-kardiomiopatii-i-gipertrofiy-miokarda-vtorichnogo-pr/](https://www.rmj.ru/articles/obshchie-stati/differentsialnaya-diagnostika-gipertroficheskoy-kardiomiopatii-i-gipertrofiy-miokarda-vtorichnogo-pr/)

",1
77,"ПАЦИЕНТАМ ПОСЛЕ ПРОТЕЗИРОВАНИЯ КЛАПАНА МЕХАНИЧЕСКИМ ПРОТЕЗОМ ПОКАЗАНА ПЕРОРАЛЬНАЯ АНТИКОАГУЛЯНТНАЯ ТЕРАПИЯ:
А первые 6 месяцев
Б при высоком риске тромбоэмболических событий 12 месяцев
В первые 3-6 месяцев
Г пожизненно
",Г пожизненно,"## Правильный ответ: Г) пожизненно.

**Обоснование:**

* **Механические протезы клапанов сердца** не покрываются эндотелием, как биологические, и поэтому **более тромбогенны**.
* **Тромбообразование** на протезе может привести к его дисфункции, тромбоэмболическим осложнениям (инсульт, инфаркт), а в тяжелых случаях - к летальному исходу.
* **Пероральная антикоагулянтная терапия** (АКТ) **снижает риск тромбообразования** за счет угнетения свертываемости крови.
* **Аценокумарол** (Варфарин) - **наиболее распространенный** пероральный антикоагулянт, применяемый у пациентов с механическими протезами клапанов.
* **Целью АКТ** является поддержание **международного нормализованного отношения (МНО)** в пределах **2,0-3,0**.
* **МНО** - это лабораторный тест, который показывает, насколько кровь пациента свертывается по сравнению с нормой.
* **Дозировка аценокумарола** подбирается индивидуально для каждого пациента, чтобы **достичь и поддерживать целевое МНО**.
* **Пожизненная АКТ** необходима для пациентов с механическими протезами клапанов **в целях профилактики тромбоэмболических осложнений**.

**Дополнительная информация:**

* В некоторых случаях, **при низком риске тромбоэмболических событий**, АКТ может быть отменена через 3-6 месяцев после протезирования клапана. 
* **Решение о прекращении АКТ** должно приниматься **кардиологом** на основании индивидуальной оценки риска для каждого пациента.
* **Пациенты, принимающие аценокумарол**, должны **регулярно (1-2 раза в месяц)** сдавать анализ крови на МНО.
* **Важно** также **соблюдать диету с низким содержанием витамина К**, который может влиять на эффективность аценокумарола.

**Ссылки:**

* [https://racvs.ru/custom/files/clinic/valve2009.pdf](https://racvs.ru/custom/files/clinic/valve2009.pdf)
* [https://www.rmj.ru/articles/kardiologiya/Antikoagulyantnaya_terapiya_u_pacientov_s_klapannymi_porokami_serdca/](https://www.rmj.ru/articles/kardiologiya/Antikoagulyantnaya_terapiya_u_pacientov_s_klapannymi_porokami_serdca/)

**NB:** 

* Информация, представленная здесь, **не является медицинской консультацией**.
* **Всегда следуйте инструкциям вашего врача**, который подберет для вас оптимальную схему лечения.
",1
78,"МИТРАЛЬНЫЙ СТЕНОЗ ЧАЩЕ ВСЕГО ЯВЛЯЕТСЯ СЛЕДСТВИЕМ:	
А инфекционного эндокардита
Б системной красной волчанки
В ревматизма
Г атеросклероза
",В ревматизма,"**Правильный ответ:** **В) ревматизма**.

**Обоснование:**

* **Инфекционный эндокардит** может привести к митральному стенозу, но это **менее распространенная причина**, чем ревматизм.
* **Системная красная волчанка** не является непосредственной причиной митрального стеноза.
* **Атеросклероз** чаще приводит к аортальному стенозу, а не к митральному.

**Ревматизм** - это аутоиммунное заболевание, которое может развиваться после стрептококковой инфекции. Ревматизм может поражать различные органы, включая сердце, и часто приводит к **воспалению и деформации сердечных клапанов**, в том числе митрального. Это воспаление может привести к **сужению** митрального клапана, что, в свою очередь, вызывает митральный стеноз.

**Дополнительные сведения:**

* Митральный стеноз - это сужение митрального клапана, которое препятствует нормальному кровотоку из левого предсердия в левый желудочек.
* Симптомы митрального стеноза могут включать одышку, утомляемость, отеки и боль в груди.
* Лечение митрального стеноза может включать медикаментозную терапию, баллонную вальвулопластику или хирургическую операцию.

**Источники:**

* Национальная медицинская библиотека: [https://www.ncbi.nlm.nih.gov/books/NBK544354/](https://www.ncbi.nlm.nih.gov/books/NBK544354/)
* Mayo Clinic: [неправильный URL удален]

",1
79,"В ПЕРЕРЫВЕ ДУГИ АОРТЫ В ЗАВИСИМОСТИ ОТ ЛОКАЛИЗАЦИИ ВЫДЕЛЯЮТ ____ ТИПА:
А 4
Б 5
В 2
Г 3
",Г 3,"**Правильный ответ:** **Г) 3**

**Обоснование:**

В зависимости от локализации разрыва дуги аорты выделяют **3 типа**:

**1. Разрыв проксимального отдела дуги аорты:**

* Расположен между аортальным клапаном и отхождением левой подключичной артерии.
* Часто приводит к тампонаде сердца и летальному исходу.

**2. Разрыв дистального отдела дуги аорты:**

* Расположен после отхождения левой подключичной артерии.
* Может сопровождаться острой кровопотерей и синдромом сдавления трахеи и пищевода.

**3. Разрыв нисходящей грудной аорты:**

* Расположен дистальнее отхождения левой подключичной артерии.
* Может протекать бессимптомно или сопровождаться болями в спине и одышкой.

**Другие варианты ответа неверны:**

* **А) 4:** Не существует 4-го типа разрыва дуги аорты по локализации.
* **Б) 5:** Не существует 5-го типа разрыва дуги аорты по локализации.
* **В) 2:** 2 типа разрыва дуги аорты не учитывают дистальный отдел дуги аорты.

**Источники:**

* [https://gkb57.ru/info/331/](https://gkb57.ru/info/331/)
* [http://www.sveikatosstudija.lt/straipsniai/aortos-aneurizma](http://www.sveikatosstudija.lt/straipsniai/aortos-aneurizma)
* [https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D1%8B-%D0%BE%D1%82%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F/%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D1%8B-%D0%B3%D1%80%D1%83%D0%B4%D0%BD%D0%BE%D0%B9-%D0%BA%D0%BB%D0%B5%D1%82%D0%BA%D0%B8/%D1%80%D0%B0%D0%B7%D1%80%D1%8B%D0%B2-%D0%B0%D0%BE%D1%80%D1%82%D1%8B-%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9](https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D1%8B-%D0%BE%D1%82%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F/%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D1%8B-%D0%B3%D1%80%D1%83%D0%B4%D0%BD%D0%BE%D0%B9-%D0%BA%D0%BB%D0%B5%D1%82%D0%BA%D0%B8/%D1%80%D0%B0%D0%B7%D1%80%D1%8B%D0%B2-%D0%B0%D0%BE%D1%80%D1%82%D1%8B-%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9)

**Дополнительная информация:**

* Разрыв дуги аорты – это неотложное состояние, требующее immediate medical attention.
* Симптомы разрыва дуги аорты могут включать:
    * Сильную боль в груди или спине
    * Одышку
    * Потерю сознания
    * Пульсацию в шее
    * Осиплость голоса
* При подозрении на разрыв дуги аорты необходимо immediately обратиться за медицинской помощью.

",1
