Вопрос,Ответ,Perplexity,Результат
64,"ОДНИМ ИЗ ОГРАНИЧЕНИЙ НА ОСУЩЕСТВЛЕНИЕ МЕДИЦИНСКИМИ РАБОТНИКАМИ СВОЕЙ ПРОФЕССИОНАЛЬНОЙ ДЕЯТЕЛЬНОСТИ ПРИ ВЗАИМОДЕЙСТВИИ С РАЗЛИЧНЫМИ ФАРМАЦЕВТИЧЕСКИМИ КОМПАНИЯМИ ЯВЛЯЕТСЯ ЗАПРЕТ НА:
А участие в работе некоммерческих профессиональных медицинских ассоциаций
Б подготовку публикаций в рецензируемых журналах об эффективности применяемых лекарственных препаратов
В участие в научно-практических конференциях
Г предоставление пациенту недостоверной, неполной или искаженной информации об используемых лекарственных препаратах
","Г предоставление пациенту недостоверной, неполной или искаженной информации об используемых лекарственных препаратах","Одним из ограничений на осуществление медицинскими работниками своей профессиональной деятельности при взаимодействии с различными фармацевтическими компаниями является запрет на предоставление пациенту недостоверной, неполной или искаженной информации об используемых лекарственных препаратах (Г).

Обоснование:
1. Согласно нормативным документам, регулирующим взаимодействие медицинских работников и фармацевтических компаний, одним из ключевых ограничений является запрет на предоставление пациентам недостоверной, неполной или искаженной информации о лекарственных препаратах.
2. Медицинские работники должны обеспечивать пациентов полной, достоверной и объективной информацией о применяемых лекарственных средствах, их эффективности, безопасности и показаниях к применению.
3. Участие в работе некоммерческих профессиональных медицинских ассоциаций (А), подготовка публикаций в рецензируемых журналах (Б) и участие в научно-практических конференциях (В) не являются ограничениями, а, напротив, поощряются в рамках профессиональной деятельности.
4. Таким образом, правильным ответом является Г - запрет на предоставление пациенту недостоверной, неполной или искаженной информации об используемых лекарственных препаратах.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://verficlinic.ru/blog/gemorroj-lechenie-i-diagnostika/
[4] https://bashgmu.ru/sveden/files/OM_discipliny_%28spec%29_-_Organizaciya_medicinskoy_profilaktiki_i_gigienicheskoe_vospitanie_%28MedBX%29_2021.pdf",1
65,"ОДНИМ ИЗ ОГРАНИЧЕНИЙ НА ОСУЩЕСТВЛЕНИЕ МЕДИЦИНСКИМИ РАБОТНИКАМИ СВОЕЙ ПРОФЕССИОНАЛЬНОЙ ДЕЯТЕЛЬНОСТИ ПРИ ВЗАИМОДЕЙСТВИИ С РАЗЛИЧНЫМИ ФАРМАЦЕВТИЧЕСКИМИ КОМПАНИЯМИ ЯВЛЯЕТСЯ ЗАПРЕТ НА:
А участие в работе некоммерческих профессиональных медицинских ассоциаций
Б подготовку публикаций в рецензируемых журналах об эффективности применяемых лекарственных препаратов
В участие в научно-практических конференциях
Г участие в развлекательных мероприятиях, проводимых за счет средств компаний, представителей компаний
","Г участие в развлекательных мероприятиях, проводимых за счет средств компаний, представителей компаний","Одним из ограничений на осуществление медицинскими работниками своей профессиональной деятельности при взаимодействии с различными фармацевтическими компаниями является запрет на участие в развлекательных мероприятиях, проводимых за счет средств компаний, представителей компаний (Г).

Обоснование:
1. В соответствии с предоставленными источниками, медицинским работникам накладываются ограничения на участие в развлекательных мероприятиях, проводимых за счет средств фармацевтических компаний или их представителей.
2. Это ограничение направлено на предотвращение конфликта интересов, сохранение независимости медицинских работников и обеспечение объективности в принятии медицинских решений.
3. Участие в работе некоммерческих профессиональных медицинских ассоциаций (А), подготовка публикаций в рецензируемых журналах (Б) и участие в научно-практических конференциях (В) не являются ограничениями, а, наоборот, способствуют развитию профессиональных навыков и обмену опытом.
4. Таким образом, правильным ответом является Г - участие в развлекательных мероприятиях, проводимых за счет средств компаний, представителей компаний, как одно из ограничений на профессиональную деятельность медицинских работников при взаимодействии с фармацевтическими компаниями.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://verficlinic.ru/blog/gemorroj-lechenie-i-diagnostika/
[4] https://www.consultant.ru/document/cons_doc_LAW_121895/8eee23730b6e2d771575ba85beed80646a00ede9/",1
66,"ЕСЛИ ГРАЖДАНИН СТРАДАЕТ ЗАБОЛЕВАНИЕМ, ПРЕДСТАВЛЯЮЩИМ ОПАСНОСТЬ ДЛЯ ОКРУЖАЮЩИХ, ТО МЕДИЦИНСКОЕ ВМЕШАТЕЛЬСТВО ДОПУСКАЕТСЯ:
А по приказу главного врача
Б с устного согласия гражданина или родственников
В по письменному согласию гражданина или его законного представителя
Г без согласия гражданина
",Г без согласия гражданина,"Если гражданин страдает заболеванием, представляющим опасность для окружающих, то медицинское вмешательство допускается без согласия гражданина (Г).

Обоснование:
1. В случае, когда заболевание гражданина представляет опасность для окружающих, медицинское вмешательство может быть проведено без согласия самого гражданина.
2. Это принципиальное исключение, которое обосновано необходимостью защиты общественного здоровья и безопасности окружающих.
3. Устное или письменное согласие гражданина или его законного представителя (Б и В) не требуется в случае, когда заболевание может представлять серьезную опасность для других людей.
4. Приказ главного врача (А) также не является основанием для медицинского вмешательства в случае, когда заболевание гражданина может быть опасным для окружающих.
   
Таким образом, правильным ответом является Г - без согласия гражданина, если его заболевание представляет опасность для окружающих.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://social.gov39.ru/sayty-departamentov/opeka39/semeynye-formy-ustroystva-detey/usynovlenie/
[4] https://nnov.hse.ru/ba/law/igpr/sov_gos/kodeksy_26",1
67,"ДЛЯ ПРЕДУПРЕЖДЕНИЯ НЕЖЕЛАТЕЛЬНЫХ ЭФФЕКТОВ ТРЕБУЕТСЯ ОСТОРОЖНОСТЬ В НАЗНАЧЕНИИ ИНГИБИТОРОВ АПФ У БОЛЬНЫХ С СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТЬЮ ПРИ:
А начальной стадии хронической почечной недостаточности
Б стенозе сонных артерий
В наличии заболеваний печени
Г гиперкалиемии (некоррегируемой)
",Г гиперкалиемии (некоррегируемой),"Для предупреждения нежелательных эффектов требуется осторожность в назначении ингибиторов АПФ у больных с сердечной недостаточностью при наличии гиперкалиемии (некоррегируемой) (Г).

Обоснование:
1. Ингибиторы АПФ (ангиотензинпревращающего фермента) являются эффективными препаратами для лечения сердечной недостаточности, но их назначение требует осторожности у пациентов с гиперкалиемией (повышенным уровнем калия в крови).
2. Гиперкалиемия может возникнуть как побочный эффект при приеме ингибиторов АПФ, особенно у пациентов с нарушенной функцией почек или другими состояниями, которые могут привести к увеличению уровня калия в крови.
3. Начальная стадия хронической почечной недостаточности (А), стеноз сонных артерий (Б) и наличие заболеваний печени (В) также могут потребовать осторожности при назначении ингибиторов АПФ, но гиперкалиемия является особенно важным фактором, требующим внимания при лечении сердечной недостаточности.
4. Таким образом, правильным ответом является Г - гиперкалиемия (некоррегируемая), как фактор, требующий осторожности при назначении ингибиторов АПФ у больных с сердечной недостаточностью.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] http://oovfd-zdrav.ru/information?id_public=9
[4] https://belokpb.belzdrav.ru/auth/kodeks-professionalnoy-etiki-meditsinskogo-rabotnika-/",1
68,"ПРИ ВЫБОРЕ ИНГИБИТОРА АНГИОТЕНЗИНПРЕВРАЩАЮЩЕГО ФЕРМЕНТА ДЛЯ ЛЕЧЕНИЯ БОЛЬНОГО ХРОНИЧЕСКОЙ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТЬЮ И НАРУШЕНИЕМ ФУНКЦИИ ПОЧЕК СЛЕДУЕТ ОТДАТЬ ПРЕДПОЧТЕНИЕ:
А каптоприлу
Б фозиноприлу
В лизиноприлу
Г периндоприлу
",Б фозиноприлу,"При выборе ингибитора ангиотензинпревращающего фермента (ИАПФ) для лечения больного с хронической сердечной недостаточностью и нарушением функции почек предпочтение следует отдать периндоприлу (Г).

Обоснование:
1. При хронической сердечной недостаточности и нарушении функции почек, выбор ИАПФ является важным аспектом лечения.
2. Периндоприл является предпочтительным выбором в таких случаях, так как он обладает доказанной эффективностью и безопасностью при комбинированной патологии сердца и почек.
3. Каптоприл (А), фозиноприл (Б) и лизиноприл (В) также являются ИАПФ, но периндоприл имеет более благоприятный профиль безопасности и эффективности в данной клинической ситуации.
4. Учитывая особенности пациента с хронической сердечной недостаточностью и нарушением функции почек, периндоприл будет наиболее подходящим выбором для лечения, обеспечивая оптимальное улучшение состояния сердца и почек.

Таким образом, правильным ответом является Г - периндоприл, как предпочтительный ингибитор ангиотензинпревращающего фермента для лечения больного с хронической сердечной недостаточностью и нарушением функции почек.

Citations:
[1] https://gkb57.ru/info/445/
[2] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[3] http://oovfd-zdrav.ru/information?id_public=9
[4] https://library.mededtech.ru/rest/documents/urologia_rkr/",-1
69,"К ПРИЗНАКУ НАСЫЩЕНИЯ СЕРДЕЧНЫМИ ГЛИКОЗИДАМИ ОТНОСЯТ:
А удлинение интервала QT
Б изменение формы QRS
В укорочение интервала QT
Г укорочение сегмента PQ
",В укорочение интервала QT,"К признаку насыщения сердечными гликозидами относится укорочение интервала QT (В).

Обоснование:
1. Сердечные гликозиды, такие как дигоксин, являются препаратами, которые используются для лечения сердечной недостаточности и некоторых нарушений сердечного ритма.
2. Одним из признаков насыщения организма сердечными гликозидами является укорочение интервала QT на электрокардиограмме (ЭКГ).
3. Интервал QT отражает продолжительность реполяризации желудочков сердца. При передозировке или избыточном накоплении сердечных гликозидов в организме, этот интервал укорачивается.
4. Другие варианты ответов, такие как удлинение интервала QT (А), изменение формы комплекса QRS (Б) или укорочение сегмента PQ (Г), не являются характерными признаками насыщения сердечными гликозидами.

Таким образом, правильным ответом является В - укорочение интервала QT, как признак насыщения сердечными гликозидами.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://volgograd.medsi.ru/spravochnik-zabolevaniy/sindrom-ukorochennogo-intervala-qt/
[4] https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B4%D1%80%D0%BE%D0%BC_%D0%BA%D0%BE%D1%80%D0%BE%D1%82%D0%BA%D0%BE%D0%B3%D0%BE_%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B2%D0%B0%D0%BB%D0%B0_QT",1
70,"ПРИ ВЫПОЛНЕНИИ ТЕСТА С ФИЗИЧЕСКОЙ НАГРУЗКОЙ ЭФФЕКТИВНОСТЬ ПОДОБРАННОЙ СХЕМЫ ЛЕЧЕНИЯ У ПАЦИЕНТОВ С ДИАГНОСТИРОВАННОЙ ИБС ОЦЕНИВАЕТСЯ:
А после курса лечения и отмены препаратов
Б на фоне отмены препаратов за 2 дня до исследования
В на фоне приёма половины дозы препаратов
Г на фоне приёма препаратов
",Г на фоне приёма препаратов,"При выполнении теста с физической нагрузкой эффективность подобранной схемы лечения у пациентов с диагностированной ИБС оценивается на фоне приёма препаратов (Г).

Обоснование:
1. При проведении теста с физической нагрузкой для оценки эффективности лечения у пациентов с ишемической болезнью сердца (ИБС) важно оценивать состояние пациента на фоне приёма препаратов, так как их воздействие может существенно влиять на результаты теста.
2. Принимаемые препараты, такие как антиангинальные средства, антиагреганты, бета-блокаторы и другие, оказывают влияние на сердечно-сосудистую систему и могут модифицировать реакцию организма на физическую нагрузку.
3. Оценка эффективности лечения на фоне приёма препаратов позволяет получить более точное представление о том, как хорошо подобранная схема лечения контролирует симптомы ишемической болезни сердца в условиях физического стресса.
4. Оценка эффективности после курса лечения и отмены препаратов (А), на фоне отмены препаратов за 2 дня до исследования (Б) или на фоне приёма половины дозы препаратов (В) не позволяет оценить реальное воздействие лечения на пациента в условиях физической нагрузки.

Таким образом, правильным ответом является Г - на фоне приёма препаратов, для наиболее точной оценки эффективности подобранной схемы лечения у пациентов с диагностированной ИБС во время теста с физической нагрузкой.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://www.glavsert.ru/services/allowing-documents/
[4] http://oovfd-zdrav.ru/information?id_public=9",1
71,"НАИБОЛЕЕ ВЫСОКОЙ ЧУВСТВИТЕЛЬНОСТЬЮ ПРИ ДИАГНОСТИКЕ ИШЕМИЧЕСКОЙ БОЛЕЗНИ СЕРДЦА ОБЛАДАЕТ:
А холодовая диагностическая проба
Б проба со статической физической нагрузкой
В велоэргометрия
Г дипиридамоловая проба
",В велоэргометрия,"Наиболее высокой чувствительностью при диагностике ишемической болезни сердца обладает велоэргометрия (В).

Обоснование:
1. Велоэргометрия является одним из наиболее информативных и чувствительных методов диагностики ишемической болезни сердца (ИБС).
2. Во время велоэргометрического теста пациент выполняет физическую нагрузку на велоэргометре, что позволяет оценить реакцию сердечно-сосудистой системы на нагрузку и выявить признаки ишемии миокарда.
3. Велоэргометрия обладает более высокой чувствительностью по сравнению с другими нагрузочными пробами, такими как холодовая диагностическая проба (А), проба со статической физической нагрузкой (Б) и дипиридамоловая проба (Г).
4. Во время велоэргометрии можно оценить изменения ЭКГ, гемодинамические показатели и толерантность к физической нагрузке, что повышает диагностическую ценность метода при ИБС.

Таким образом, правильным ответом является В - велоэргометрия, как метод, обладающий наиболее высокой чувствительностью при диагностике ишемической болезни сердца.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://www.rmj.ru/articles/kardiologiya/Hronicheskaya_serdechnaya_nedostatochnosty_u_bolynyh_poghilogo_vozrasta/
[4] https://www.krasotaimedicina.ru/diseases/urgent/cardiac-glycoside-poisoning",1
72,"РЕГИСТРИРОВАТЬ ДОПОЛНИТЕЛЬНЫЕ ГРУДНЫЕ ОТВЕДЕНИЯ V7-V9 И ДОРЗАЛЬНОЕ ОТВЕДЕНИЕ ПО НЭБУ РЕКОМЕНДУЮТ ПРИ:
А заднебазальном инфаркте
Б высоком боковом инфаркте
В переднем инфаркте миокарда
Г инфаркте правого желудочка
",А заднебазальном инфаркте,"Регистрировать дополнительные грудные отведения V7-V9 и дорзальное отведение по НЭБУ рекомендуют при заднебазальном инфаркте (А).

Обоснование:
1. Дополнительные грудные отведения V7-V9 и дорзальное отведение по НЭБУ используются для дополнительной диагностики и оценки заднебазального инфаркта миокарда.
2. Заднебазальный инфаркт характеризуется поражением задней стенки левого желудочка сердца.
3. Регистрация дополнительных грудных отведений и дорзального отведения позволяет получить дополнительную информацию о состоянии задней стенки сердца и выявить изменения, характерные для заднебазального инфаркта.
4. Высокий боковой инфаркт (Б), передний инфаркт миокарда (В) и инфаркт правого желудочка (Г) обычно не требуют регистрации дополнительных грудных отведений V7-V9 и дорзального отведения по НЭБУ для диагностики.

Таким образом, правильным ответом является А - заднебазальный инфаркт, при котором рекомендуется регистрировать дополнительные грудные отведения V7-V9 и дорзальное отведение по НЭБУ.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://social.gov39.ru/sayty-departamentov/opeka39/semeynye-formy-ustroystva-detey/usynovlenie/
[4] https://library.mededtech.ru/rest/documents/urologia_rkr/",1
73,"ТЕРМИНОМ «ОРТОПНОЭ» НАЗЫВАЮТ:
А кашель и кровохарканье при выраженном стенозе митрального клапана
Б неспособность находиться в положении лёжа из-за одышки
В возникновение одышки в положении сидя и облегчение её в положении лёжа
Г повышение частоты дыхания после интенсивной физической нагрузки
",Б неспособность находиться в положении лёжа из-за одышки,"Термином «ортопноэ» называют неспособность находиться в положении лёжа из-за одышки (Б).

Обоснование:
1. Ортопноэ - это состояние, при котором пациент испытывает одышку и неспособен находиться в положении лёжа, что приводит к необходимости сидеть или встать для облегчения дыхания.
2. Кашель и кровохарканье при выраженном стенозе митрального клапана (А) не являются определением ортопноэ.
3. Возникновение одышки в положении сидя и облегчение её в положении лёжа (В) описывает более общее понятие, не связанное с неспособностью находиться в положении лёжа из-за одышки.
4. Повышение частоты дыхания после интенсивной физической нагрузки (Г) также не соответствует определению ортопноэ.
   
Таким образом, правильным ответом является Б - неспособность находиться в положении лёжа из-за одышки, что характеризует термин «ортопноэ».

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://szgmu.ru/upload/files/%D0%94%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D1%8B%20%D0%BA%D0%B0%D1%84%D0%B5%D0%B4%D1%80/%D0%9C%D0%B5%D1%82%D0%BE%D0%B4.%20%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%B8%D0%B5%20-%20%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F.pdf
[4] https://etu.ru/assets/files/obrazovatelnaya/olimp/regionalnaya-olimpiada-po-biotehnicheskim-sistemam.docx",1
74,"ОСНОВНЫМ МЕХАНИЗМОМ РАЗВИТИЯ КАРДИОГЕННОГО ШОКА ЯВЛЯЕТСЯ:
А уменьшение сердечного выброса
Б венозный застой
В уменьшение объёма циркулирующей крови
Г снижение сосудистого тонуса",А уменьшение сердечного выброса,"Основным механизмом развития кардиогенного шока является уменьшение сердечного выброса (А).

Обоснование:
1. Кардиогенный шок характеризуется недостаточностью кровообращения из-за снижения сердечного выброса, что приводит к недостаточному кровоснабжению органов и тканей.
2. Уменьшение сердечного выброса является ключевым фактором в развитии кардиогенного шока, так как это приводит к недостаточному кровотоку и кислородному голоданию органов.
3. Венозный застой (Б), уменьшение объема циркулирующей крови (В) и снижение сосудистого тонуса (Г) могут быть сопутствующими факторами, но не являются основным механизмом развития кардиогенного шока.
   
Таким образом, правильным ответом является А - уменьшение сердечного выброса, как основной механизм развития кардиогенного шока.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://www.lvrach.ru/2004/05/4531339
[4] http://oovfd-zdrav.ru/information?id_public=9",1
75,"ПРИЗНАКОМ ОСТРОГО ЛЕГОЧНОГО СЕРДЦА НА ЭКГ ЯВЛЯЕТСЯ:
А синдром QIII SI
Б возникновение блокады левой ножки пучка Гиса
В появление высоких зубцов Т в отведениях V1-4
Г смещение переходной зоны влево
",А синдром QIII SI,"Признаком острого легочного сердца на ЭКГ является синдром QIII SI (А).

Обоснование:
1. Согласно информации из поисковых результатов [3] и [4], синдром QIII SI (появление или углубление зубца Q в III стандартном отведении в сочетании с развивающейся негативностью зубца T в том же отведении) является характерным ЭКГ-признаком острого легочного сердца.
2. Этот синдром отражает перегрузку и гипертрофию правых отделов сердца, что происходит при остром повышении давления в легочной артерии, например, при тромбоэмболии легочной артерии.
3. Возникновение блокады левой ножки пучка Гиса (Б), появление высоких зубцов Т в отведениях V1-4 (В) и смещение переходной зоны влево (Г) не являются специфическими признаками острого легочного сердца на ЭКГ.

Таким образом, правильным ответом является А - синдром QIII SI, как признак острого легочного сердца на электрокардиограмме.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://kitkitch.narod.ru/mans/ecg_sch/8_4_1.htm
[4] https://studfile.net/preview/6199692/page:28/",1
76,"ХАРАКТЕРНЫМИ СИМПТОМАМИ ДЛЯ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ III ФУНКЦИОНАЛЬНОГО КЛАССА В СООТВЕТСТВИИ С НЬЮ-ЙОРКСКОЙ КЛАССИФИКАЦИЕЙ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ ЯВЛЯЮТСЯ:
А ограничений физической активности нет, обычные нагрузки не вызывают усталости
Б неспособность выполнять какие-либо нагрузки без появления дискомфорта, симптомы сердечной недостаточности или синдром стенокардии могут появляться в покое
В выраженное ограничение физических нагрузок, больной чувствует себя комфортно только в состоянии покоя
Г умеренное ограничение физических нагрузок, в покое самочувствие комфортное
","В выраженное ограничение физических нагрузок, больной чувствует себя комфортно только в состоянии покоя","Характерными симптомами для сердечной недостаточности III функционального класса в соответствии с Нью-Йоркской классификацией сердечной недостаточности являются неспособность выполнять какие-либо нагрузки без появления дискомфорта, симптомы сердечной недостаточности или синдром стенокардии могут появляться в покое (Б).

Обоснование:
1. Сердечная недостаточность III функционального класса характеризуется умеренным ограничением физических нагрузок, при котором больной испытывает дискомфорт и симптомы сердечной недостаточности даже в покое.
2. Неспособность выполнять какие-либо нагрузки без появления дискомфорта и возможное появление синдрома стенокардии в покое являются типичными признаками сердечной недостаточности III функционального класса.
3. Ограничений физической активности нет, обычные нагрузки не вызывают усталости (А), выраженное ограничение физических нагрузок, больной чувствует себя комфортно только в состоянии покоя (В) и умеренное ограничение физических нагрузок, в покое самочувствие комфортное (Г) не соответствуют симптомам III функционального класса сердечной недостаточности по Нью-Йоркской классификации.

Таким образом, правильным ответом является Б - неспособность выполнять какие-либо нагрузки без появления дискомфорта, симптомы сердечной недостаточности или синдром стенокардии могут появляться в покое.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] http://gpol3.ru/node/412
[4] https://giowellness.ru/med-protivopokazaniya",-1
77,"ПРИ ЛЕЧЕНИИ В АМБУЛАТОРНЫХ УСЛОВИЯХ ПО ПРЕРЫВИСТОМУ МЕТОДУ В ОТДЕЛЬНЫХ СЛУЧАЯХ (СЛОЖНЫЕ МАНИПУЛЯЦИИ, ПРОЦЕДУРЫ) ЛИСТОК НЕТРУДОСПОСОБНОСТИ, ВЫДАЕТСЯ ПО РЕШЕНИЮ __________ НА ДНИ ПРОВЕДЕНИЯ МАНИПУЛЯЦИЙ (ПРОЦЕДУР):
А консилиума врачей
Б врача-специалиста
В врачебной комиссии
Г главного врача",В врачебной комиссии,"При лечении в амбулаторных условиях по прерывистому методу в отдельных случаях (сложные манипуляции, процедуры) листок нетрудоспособности выдается по решению **врача-специалиста** на дни проведения манипуляций (процедур) (Б).

Обоснование:
1. Врач-специалист, обладающий соответствующей квалификацией и опытом, имеет право принимать решение о выдаче листка нетрудоспособности в случае проведения сложных манипуляций или процедур в амбулаторных условиях.
2. Решение о выдаче листка нетрудоспособности должно быть обосновано медицинской необходимостью и продолжительностью времени, необходимого для проведения манипуляций или процедур.
3. Консилиум врачей (А), врачебная комиссия (В) и главный врач (Г) могут принимать решения о сложных случаях лечения и организации медицинской помощи, но в данном контексте, решение о выдаче листка нетрудоспособности на дни проведения манипуляций принимает врач-специалист.

Таким образом, правильным ответом является Б - врача-специалиста, который принимает решение о выдаче листка нетрудоспособности на дни проведения манипуляций (процедур) в амбулаторных условиях.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://www.nrmed.ru/illness/leykoz/
[4] http://oovfd-zdrav.ru/information?id_public=9",-1
78,"ПОКАЗАНИЕМ ДЛЯ ПРОВЕДЕНИЯ МЕДИКО-СОЦИАЛЬНОЙ ЭКСПЕРТИЗЫ У ПАЦИЕНТОВ С ДИЛАТАЦИОННОЙ КАРДИОМИОПАТИЕЙ ЯВЛЯЕТСЯ:
А наличие выраженной одышки
Б наличие стойких нарушений функции сердечно-сосудистой системы
В хроническая болезнь почек
Г значительная дилатация полостей сердца
",Б наличие стойких нарушений функции сердечно-сосудистой системы,"Показанием для проведения медико-социальной экспертизы у пациентов с дилатационной кардиомиопатией является **наличие стойких нарушений функции сердечно-сосудистой системы** (Б).

Обоснование:
1. Дилатационная кардиомиопатия характеризуется расширением полостей сердца и нарушением его функции.
2. При проведении медико-социальной экспертизы у пациентов с этим заболеванием, важным показателем для оценки инвалидности являются стойкие нарушения функции сердечно-сосудистой системы, так как они определяют степень ограничения пациента в повседневной жизни и работе.
3. Наличие выраженной одышки (А), хроническая болезнь почек (В) и значительная дилатация полостей сердца (Г) могут быть сопутствующими факторами, но стойкие нарушения функции сердечно-сосудистой системы являются более специфичным показанием для проведения медико-социальной экспертизы у пациентов с дилатационной кардиомиопатией.

Таким образом, правильным ответом является Б - наличие стойких нарушений функции сердечно-сосудистой системы.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] http://oovfd-zdrav.ru/information?id_public=9
[4] https://www.rmj.ru/articles/kardiologiya/Hronicheskaya_serdechnaya_nedostatochnosty_u_bolynyh_poghilogo_vozrasta/",1
79,"ФОРМИРОВАНИЕ (ВЫДАЧА) ЛИСТКОВ НЕТРУДОСПОСОБНОСТИ ОСУЩЕСТВЛЯЕТСЯ ЮРИДИЧЕСКИМИ ЛИЦАМИ НЕЗАВИСИМО ОТ ОРГАНИЗАЦИОННО-ПРАВОВОЙ ФОРМЫ (ИЛИ ИНДИВИДУАЛЬНЫМИ ПРЕДПРИНИМАТЕЛЯМИ), ИМЕЮЩИМИ ЛИЦЕНЗИЮ НА МЕДИЦИНСКУЮ ДЕЯТЕЛЬНОСТЬ, ВКЛЮЧАЯ РАБОТЫ (УСЛУГИ) ПО:
А профилю «терапия» и «педиатрия»
Б экспертизе временной нетрудоспособности
В профилактическим медицинским осмотром
Г экспертизе стойкой нетрудоспособности
",Б экспертизе временной нетрудоспособности,"Формирование (выдача) листков нетрудоспособности осуществляется юридическими лицами независимо от организационно-правовой формы (иными предпринимателями), имеющими лицензию на медицинскую деятельность, включая работы (услуги) по **экспертизе временной нетрудоспособности** (Б).

Обоснование:
1. В соответствии с законодательством, экспертиза временной нетрудоспособности является важной частью медицинской деятельности, которая требует лицензии на медицинскую деятельность.
2. Юридические лица, независимо от их организационно-правовой формы, могут быть лицензированы на медицинскую деятельность и, соответственно, могут формировать (выдавать) листки нетрудоспособности.
3. Профиль «терапия» и «педиатрия» (А) не является непосредственно связанным с формированием листков нетрудоспособности.
4. Профилактические медицинские осмотры (В) также не являются непосредственно связанными с формированием листков нетрудоспособности.
5. Экспертиза стойкой нетрудоспособности (Г) является более широким понятием, которое может включать в себя экспертизу временной нетрудоспособности, но не является синонимом.

Таким образом, правильным ответом является Б - экспертизе временной нетрудоспособности.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://pharmforum.org
[4] https://forumspb.com/news/news/opublikovana-rasshirennaja-programma-foruma-%C2%ABlekarstvennaja-bezopasnost%C2%BB/",1
